****** PSID DATA CENTER ************************* 
****** Variable labels for JobID = 362371 ******* 

Variable    Labels
TA190045   A18 WTR CELL PHONE IS SMARTPHONE        
TA190046   A20 WTR HAS TABLET COMPUTER             
TA190047   A19 WTR DESKTOP OR LAPTOP AT HOME       
TA190048   A21 WTR HAS HIGH SPEED INTERNET         
TA190049   A22 WTR HAS WIRELESS OR WIFI INTERNET   
TA190050   A23A HOW OFTEN PLAY GAMES ON COMPUTER   
TA190051   A23B HOW OFTEN SEND/RECEIVE EMAIL       
TA190052   A23C HOW OFTEN SEND/RECEIVE TEXTS       
TA190053   A23D HOW OFTEN INTERACT ON SOCIAL MEDIA 
TA190054   A23E HOW OFTEN FOLLOW INTERESTS         
TA190055   A23F HOW OFTEN RESEARCH SCHOOL WORK     
TA190056   A23G HOW OFTEN JOB-RELATED INTERNET USE 
TA190057   A24 INFO ABOUT DAILY LIFE               
TA190058   A24 VIDEOS/PICTURES/GAMES               
TA190059   A24 ENTERTAINMENT/CELEB NEWS            
TA190060   A24 OPINION/ CURR EVENTS/CAUSES         
TA190061   A24 JOKES/FUNNY CONTENT                 
TA190062   A25 CONFIDENCE IN COMP/INTERNET TERMS   
TA190063   B15 FALL/WINTER PRIMARY RESIDENCE       
TA190064   B16 SUMMER PRIMARY RESIDENCE            
TA190065   B17ACKPT AGE OF R                       
TA190066   B17A HOW MUCH RESPONSIBLTY EARN OWN LIV 
TA190067   B17B HOW MUCH RESPONSIBLTY PAY OWN RENT 
TA190068   B17C HOW MUCH RESPONSBLTY FOR OWN BILLS 
TA190069   B17D HOW MUCH RESPONSIBLTY MANAGE MONEY 
TA190070   B18A FREQ OF HAPPINESS IN LAST MONTH    
TA190071   B18B FREQ INTEREST IN LIFE IN LAST MO   
TA190072   B18C FREQ FEELING SATISFIED IN LAST MO  
TA190073   B18D FREQ OF FEELING CONTRIB TO SOCIETY 
TA190074   B18E FREQ OF FEELING BELONG TO COMMUNTY 
TA190075   B18F FREQ FEELING SOCIETY GETTNG BETTER 
TA190076   B18G FREQ FEELING PEOPLE BASICALLY GOOD 
TA190077   B18H FREQ FEEL WAY SOC WORK MAKES SENSE 
TA190078   B18J FREQ FEEL MANAGE DAILY RESONSIBLTY 
TA190079   B18K FREQ FEEL TRUSTING RELS W/OTHERS   
TA190080   B18L FREQ OF FEELING CHALLENGED TO GROW 
TA190081   B18M FREQ FEELING CONFIDENT OWN IDEAS   
TA190082   B18N FREQ OF FEELING LIKED PERSONALITY  
TA190083   B18O FREQ OF FEELING LIFE HAD DIRECTION 
TA190084   B19A THOROUGH WORKER                    
TA190085   B19B COMMUNICATIVE, TALKATIVE           
TA190086   B19C SOMETIMES RUDE TO OTHERS           
TA190087   B19D ORIGINAL, COME UP W/NEW IDEAS      
TA190088   B19E WORRIER                            
TA190089   B19F FORGIVING                          
TA190090   B19G SOMEWHAT LAZY                      
TA190091   B19H OUTGOING, SOCIABLE                 
TA190092   B19J VALUE ARTISTIC, AESTHETIC EXPER    
TA190093   B19K NERVOUS                            
TA190094   B19L EFFECTIVE/EFFICIENT COMPLETE TASK  
TA190095   B19M RESERVED                           
TA190096   B19N CONSIDERATE/KIND TO OTHERS         
TA190097   B19O IMAGINATIVE                        
TA190098   B19P RELAXED, ABLE TO DEAL W/STRESS     
TA190099   B19Q EAGER FOR KNOWLEDGE                
TA190100   B26A HOW OFTEN NERVOUS MEETING OTHERS   
TA190101   B26B HOW OFTEN FEEL SHY                 
TA190102   B26C HOW OFTEN FEEL SELF-CONSCIOUS      
TA190103   B26D HOW OFTEN FEEL NERVOUS PERFORMING  
TA190104   B27A FEEL LIKE PERSON OF WORTH          
TA190105   B27B FEEL HAS NUMBER OF GOOD QUALITIES  
TA190106   B27C INCLINED TO FEEL LIKE FAILURE      
TA190107   B27D ABLE TO DO THINGS AS WELL AS OTHER 
TA190108   B27E FEEL NOT MUCH TO BE PROUD OF       
TA190109   B27F TAKE POSITIVE ATTITUDE TOWARD SELF 
TA190110   B27G SATISFIED WITH SELF                
TA190111   B27H WISH HAD MORE RESPECT FOR SELF     
TA190112   B27J FEEL USELESS AT TIMES              
TA190113   B27K THINK SELF NO GOOD AT ALL          
TA190114   B20A LITTLE INTEREST DOING THINGS       
TA190115   B20B FEELING DOWN/DEPRESSED/HOPELESS    
TA190116   B20C TROUBLE FALLING/STAYING ASLEEP     
TA190117   B20D FEELING TIRED, LITTLE ENERGY       
TA190118   B20E POOR APPETITE, OVEREATING          
TA190119   B20F FEELING FAILURE, LET SELF DOWN     
TA190120   B20G TROUBLE CONCENTRATING              
TA190121   B20H MOVE/SPEAK SLOWLY OR FIDGETY       
TA190122   B20J THINKING OF DEATH OR SELF HARM     
TA190123   B22 HOW DIFFICULT PROB MAKE WORK/HOME   
TA190124   B23A FEEL NERVOUS, ANXIOUS, ON EDGE     
TA190125   B23B UNABLE TO STOP/CONTROL WORRY       
TA190126   B23C WORRY TOO MUCH                     
TA190127   B23D TROUBLE RELAXING                   
TA190128   B23E RESTLESS, HARD TO SIT STILL        
TA190129   B23F EASILY ANNOYED, IRRITABLE          
TA190130   B23G FEEL AFRAID SOMETHING AWFUL HAPPEN 
TA190131   B25 HOW DIFFICULT PROB MAKE WORK/HOME   
TA190132   C1 CURRENT MARITAL STATUS               
TA190133   C2M MONTH WIDOWED                       
TA190134   C2Y YEAR WIDOWED                        
TA190135   C3M MONTH DIVORCED                      
TA190136   C3Y YEAR DIVORCED                       
TA190137   C4M MONTH MARRIED                       
TA190138   C4Y YEAR MARRIED                        
TA190139   C5 WTR LIVE W/ SPOUSE BEFORE MARRIAGE   
TA190140   C5M MO LIVED W/ SPOUSE BEFORE MARRIAGE  
TA190141   C5Y YR LIVED W/ SPOUSE BEFORE MARRIAGE  
TA190142   C6 # OF MARRIAGES                       
TA190143   C7M MONTH OF FIRST MARRIAGE             
TA190144   C7Y YEAR OF FIRST MARRIAGE              
TA190145   C8 WTR LIVE W/ 1ST SPOUSE B4 MARRIAGE   
TA190146   C8M MO LIVED W/ 1ST SPOUSE B4 MARRIAGE  
TA190147   C8Y YR LIVED W/ 1ST SPOUSE B4 MARRIAGE  
TA190148   C9 WTR COHABITING                       
TA190149   C9M MONTH STARTED LIVING TOGETHER       
TA190150   C9Y YEAR STARTED LIVING TOGETHER        
TA190151   C10 # PARTNERS EVER COHABITED WITH      
TA190152   C11CKPT WTR LIVED W/ 1ST OR CURRENT S/P 
TA190153   C11M MONTH START COHABITING 1ST PARTNER 
TA190154   C11Y YEAR START COHABITING 1ST PARTNER  
TA190155   C12 WTR ROMANTIC RELATIONSHIP NOW       
TA190156   C13 HOW SATISFIED W/RELATIONSHIP        
TA190157   C14 DESCRIBE SELF GAY/LESBIAN/STRAIGHT  
TA190158   C15 CURRENT GENDER IDENTITY             
TA190159   C15 CURRENT GENDER IDENTITY             
TA190160   C18 WTR EVER HAD SEXUAL INTERCOURSE     
TA190161   C18M MONTH FIRST HAD SEXUAL INTERCOURSE 
TA190162   C18Y YEAR FIRST HAD SEXUAL INTERCOURSE  
TA190163   C18_AGE FIRST HAD SEXUAL INTERCOURSE    
TA190164   C20 WTR PREVENT PREG/STD 1ST INTERCRSE  
TA190165   C21 CONDOM                              
TA190166   C21 WITHDRAWAL                          
TA190167   C21 RHYTHM                              
TA190168   C21 SPERMICIDE                          
TA190169   C21 DIAPHRAGM                           
TA190170   C21 IUD                                 
TA190171   C21 MORNING AFTER PILL                  
TA190172   C21 BIRTH CONTROL PILLS                 
TA190173   C21 DEPO-PROVERA/INJECTABLES            
TA190174   C21 NORPLANT/IMPLANT                    
TA190175   C21 PATCH/RING                          
TA190176   C21 CAP/SHIELD                          
TA190177   C21 VASECTOMY/TUBAL LIGATION            
TA190178   C21 OTHER METHOD                        
TA190179   C22 HOW MUCH WANTED 1ST INTERCOURSE     
TA190180   C23CKPT RESPONDENT SEX                  
TA190181   C23 WTR 1ST INTERCOURSE WAS VOLUNTARY   
TA190182   C24 WTR SEXUAL INTERCRSE MORE THAN ONCE 
TA190183   C25 # OF SEXUAL INTERCOURSE PARTNERS    
TA190184   C26 # OF TIMES SEX INTERCRSE PAST 4 WKS 
TA190185   C28 CONDOM                              
TA190186   C28 WITHDRAWAL                          
TA190187   C28 RHYTHM                              
TA190188   C28 SPERMICIDE                          
TA190189   C28 DIAPHRAGM                           
TA190190   C28 IUD                                 
TA190191   C28 MORNING AFTER PILL                  
TA190192   C28 BIRTH CONTROL PILLS                 
TA190193   C28 DEPO-PROVERA/INJECTABLES            
TA190194   C28 NORPLANT/IMPLANT                    
TA190195   C28 PATCH/RING                          
TA190196   C28 CAP/SHIELD                          
TA190197   C28 VASECTOMY/TUBAL LIGATION            
TA190198   C28 OTHER BIRTH CONTROL                 
TA190199   C29 EVER TAKEN BIRTH CONTROL PILLS      
TA190200   C29M MONTH STARTED BIRTH CONTROL PILLS  
TA190201   C29Y YEAR STARTED BIRTH CONTROL PILLS   
TA190202   C29_AGE STARTED BIRTH CONTROL PILLS     
TA190203   C32 WTR EVER SEX AGAINST WILL           
TA190204   C33 # TIMES SEX AGAINST WILL            
TA190205   C34 AGE FIRST SEX AGAINST WILL          
TA190206   C37 THOUGHT HAD STD OR HIV              
TA190207   C38 TESTED FOR STD OR HIV               
TA190208   C39 DIAGNOSED WITH STD OR HIV           
TA190209   C40CKPT R SEX/WTR IN RELATIONSHIP       
TA190210   C40 WTR CURRENTLY PREGNANT              
TA190211   C41 OUTCOME OF CURRENT PREGNANCY        
TA190212   C42 # TIMES PREGNANT/GOTTEN ANYONE PREG 
TA190213   C43CKPT PREG STATUS AND # PREGNANCIES   
TA190214   C43M MONTH FIRST PREGNANCY ENDED        
TA190215   C43Y YEAR FIRST PREGNANCY ENDED         
TA190216   C43_AGE AGE FIRST PREGNANCY ENDED       
TA190217   C44 OUTCOME OF FIRST PREGNANCY          
TA190218   C45 NUMBER OF CHILDREN                  
TA190219   C46 AGE BECAME PARENT/STEPPARENT        
TA190220   C47 WTR WANT (MORE) KIDS                
TA190221   C48 PROBABLY WANT/DO NOT WANT KIDS      
TA190222   C49 IDEAL NUMBER OF CHILDREN            
TA190223   C50 RATHER HAVE 1 LESS/MORE THAN IDEAL  
TA190224   C51 RATHER 1 OR 2 LESS/MORE THAN IDEAL  
TA190225   D1 EMPLOYMENT STATUS 1ST MENTION        
TA190226   D1 EMPLOYMENT STATUS 2ND MENTION        
TA190227   D1 EMPLOYMENT STATUS 3RD MENTION        
TA190228   D2 WTR WORKING FOR MONEY NOW            
TA190229   D3 WTR WORKED SINCE JAN 1 OF PRIOR YEAR 
TA190230   D9A TOTAL WEEKS WORKED LAST YEAR        
TA190231   ACCURACY OF TOTAL WKS WORKED LAST YEAR  
TA190232   D9B AVG HRS/WK WORKED ALL JOBS LAST YR  
TA190233   ACCURACY OF AVG HRS/WK WORKED LAST YR   
TA190234   D9C WTR ADDITIONAL OT HOURS LAST YEAR   
TA190235   D9D OT HOURS WORKED ALL JOBS LAST YR    
TA190236   D9DPER OT HOURS LAST YR TIME UNIT       
TA190237   ACCURACY OF OT HOURS LAST YR            
TA190238   D9G AVG HRS/WK WORK ALL JOBS YR B4 LAST 
TA190239   ACCURACY OF AVG HRS/WK WORK YR B4 LAST  
TA190240   D23-24 MAIN JOB INDICATOR               
TA190241   D6M BEGINNING MONTH--JOB 1              
TA190242   D6Y BEGINNING YEAR--JOB 1               
TA190243   D8M ENDING MONTH--JOB 1                 
TA190244   D8Y ENDING YEAR--JOB 1                  
TA190245   D6D8 WTR EMPLOYED-JOB 1 JAN             
TA190246   D6D8 WTR EMPLOYED-JOB 1 FEB             
TA190247   D6D8 WTR EMPLOYED-JOB 1 MAR             
TA190248   D6D8 WTR EMPLOYED-JOB 1 APR             
TA190249   D6D8 WTR EMPLOYED-JOB 1 MAY             
TA190250   D6D8 WTR EMPLOYED-JOB 1 JUN             
TA190251   D6D8 WTR EMPLOYED-JOB 1 JUL             
TA190252   D6D8 WTR EMPLOYED-JOB 1 AUG             
TA190253   D6D8 WTR EMPLOYED-JOB 1 SEP             
TA190254   D6D8 WTR EMPLOYED-JOB 1 OCT             
TA190255   D6D8 WTR EMPLOYED-JOB 1 NOV             
TA190256   D6D8 WTR EMPLOYED-JOB 1 DEC             
TA190257   D26 MAIN OCC (2010 CODE)--JOB 1         
TA190258   D27 MAIN IND (2012 CODE)--JOB 1         
TA190259   D29 MIN FOR ROUND TRIP COMMUTE--JOB 1   
TA190260   D30 WTR JOB REQUIRES COMPUTER USE-JOB 1 
TA190261   D31 WTR PAID SALARY/HOURLY/OTHER--JOB 1 
TA190262   D32 HOW PAID IF NOT SALARY/HRLY--JOB 1  
TA190263   D33 SALARY AMOUNT--JOB 1                
TA190264   D34 SALARY TIME UNIT--JOB 1             
TA190265   D35 HOURLY REGULAR RATE--JOB 1          
TA190266   D36 OT DIFFERENTIAL 1ST MENTION--JOB 1  
TA190267   D36 OT DIFFERENTIAL 2ND MENTION--JOB 1  
TA190268   D36 OT DIFFERENTIAL 3RD MENTION--JOB 1  
TA190269   D37 EXACT OT PAY IF SPEC HOURLY--JOB 1  
TA190270   D38 EXACT OT PAY TIME UNIT--JOB 1       
TA190271   D40 AVERAGE TIPS--JOB 1                 
TA190272   D41 TIPS TIME UNIT--JOB 1               
TA190273   D42 AVG COMMISSIONS--JOB 1              
TA190274   D43 COMMISSIONS TIME UNIT--JOB 1        
TA190275   D44CKPT WTR ONE OR MORE CURRENT JOBS    
TA190276   D45 HOURS WORKED PER WEEK ON CMJ        
TA190277   D46 WTR HAS HEALTH INS FROM MAIN JOB    
TA190278   D46 WTR HAS RETIREMENT FROM MAIN JOB    
TA190279   D46 WTR GETS SICK DAYS FROM MAIN JOB    
TA190280   D46 WTR GETS VACATION DAYS ON MAIN JOB  
TA190281   D48 WTR MAIN JOB EMPLR OFFER HEALTH INS 
TA190282   D49 WTR COULD GET HEALTH INS MAIN JOB   
TA190283   D50 WHY NOT IN HEALTH PLAN MAIN JOB     
TA190284   D51 WTR EMPLOYER OFFER RETIREMENT PLAN  
TA190285   D52 COULD PARTICIPATE IN RETIREMT PLAN  
TA190286   D55 HRS PER WK WORKED LAST YEAR--JOB 1  
TA190287   ACCURACY OF HRS PER WK LAST YR--JOB 1   
TA190288   D56 WTR WORKED ADDL OT LAST YEAR--JOB 1 
TA190289   D57 ADDL OT HOURS LAST YEAR--JOB 1      
TA190290   D58 PER LAST YR OT HRS TIME UNIT-JOB 1  
TA190291   ACCURACY OF ADDL OT HRS LAST YR--JOB 1  
TA190292   D59 EARNINGS LAST YEAR--JOB 1           
TA190293   D60 LAST YEAR EARNINGS TIME UNIT--JOB 1 
TA190294   D68 WHY JOB ENDED--JOB 1                
TA190295   D6M BEGINNING MONTH--JOB 2              
TA190296   D6Y BEGINNING YEAR--JOB 2               
TA190297   D8M ENDING MONTH--JOB 2                 
TA190298   D8Y ENDING YEAR--JOB 2                  
TA190299   D6D8 WTR EMPLOYED-JOB 2 JAN             
TA190300   D6D8 WTR EMPLOYED-JOB 2 FEB             
TA190301   D6D8 WTR EMPLOYED-JOB 2 MAR             
TA190302   D6D8 WTR EMPLOYED-JOB 2 APR             
TA190303   D6D8 WTR EMPLOYED-JOB 2 MAY             
TA190304   D6D8 WTR EMPLOYED-JOB 2 JUN             
TA190305   D6D8 WTR EMPLOYED-JOB 2 JUL             
TA190306   D6D8 WTR EMPLOYED-JOB 2 AUG             
TA190307   D6D8 WTR EMPLOYED-JOB 2 SEP             
TA190308   D6D8 WTR EMPLOYED-JOB 2 OCT             
TA190309   D6D8 WTR EMPLOYED-JOB 2 NOV             
TA190310   D6D8 WTR EMPLOYED-JOB 2 DEC             
TA190311   D26 MAIN OCC (2010 CODE)--JOB 2         
TA190312   D27 MAIN IND (2012 CODE)--JOB 2         
TA190313   D55 HRS PER WK WORKED LAST YEAR--JOB 2  
TA190314   ACCURACY OF HRS PER WK LAST YR--JOB 2   
TA190315   D56 WTR WORKED ADDL OT LAST YEAR--JOB 2 
TA190316   D57 ADDL OT HOURS LAST YEAR--JOB 2      
TA190317   D58 PER LAST YR OT HRS TIME UNIT-JOB 2  
TA190318   ACCURACY OF ADDL OT HRS LAST YR--JOB 2  
TA190319   D59 EARNINGS LAST YEAR--JOB 2           
TA190320   D60 LAST YEAR EARNINGS TIME UNIT--JOB 2 
TA190321   D68 WHY JOB ENDED--JOB 2                
TA190322   D6M BEGINNING MONTH--JOB 3              
TA190323   D6Y BEGINNING YEAR--JOB 3               
TA190324   D8M ENDING MONTH--JOB 3                 
TA190325   D8Y ENDING YEAR--JOB 3                  
TA190326   D6D8 WTR EMPLOYED-JOB 3 JAN             
TA190327   D6D8 WTR EMPLOYED-JOB 3 FEB             
TA190328   D6D8 WTR EMPLOYED-JOB 3 MAR             
TA190329   D6D8 WTR EMPLOYED-JOB 3 APR             
TA190330   D6D8 WTR EMPLOYED-JOB 3 MAY             
TA190331   D6D8 WTR EMPLOYED-JOB 3 JUN             
TA190332   D6D8 WTR EMPLOYED-JOB 3 JUL             
TA190333   D6D8 WTR EMPLOYED-JOB 3 AUG             
TA190334   D6D8 WTR EMPLOYED-JOB 3 SEP             
TA190335   D6D8 WTR EMPLOYED-JOB 3 OCT             
TA190336   D6D8 WTR EMPLOYED-JOB 3 NOV             
TA190337   D6D8 WTR EMPLOYED-JOB 3 DEC             
TA190338   D26 MAIN OCC (2010 CODE)--JOB 3         
TA190339   D27 MAIN IND (2012 CODE)--JOB 3         
TA190340   D55 HRS PER WK WORKED LAST YEAR--JOB 3  
TA190341   ACCURACY OF HRS PER WK LAST YR--JOB 3   
TA190342   D56 WTR WORKED ADDL OT LAST YEAR--JOB 3 
TA190343   D57 ADDL OT HOURS LAST YEAR--JOB 3      
TA190344   D58 PER LAST YR OT HRS TIME UNIT-JOB 3  
TA190345   ACCURACY OF ADDL OT HRS LAST YR--JOB 3  
TA190346   D59 EARNINGS LAST YEAR--JOB 3           
TA190347   D60 LAST YEAR EARNINGS TIME UNIT--JOB 3 
TA190348   D68 WHY JOB ENDED--JOB 3                
TA190349   D6M BEGINNING MONTH--JOB 4              
TA190350   D6Y BEGINNING YEAR--JOB 4               
TA190351   D8M ENDING MONTH--JOB 4                 
TA190352   D8Y ENDING YEAR--JOB 4                  
TA190353   D6D8 WTR EMPLOYED-JOB 4 JAN             
TA190354   D6D8 WTR EMPLOYED-JOB 4 FEB             
TA190355   D6D8 WTR EMPLOYED-JOB 4 MAR             
TA190356   D6D8 WTR EMPLOYED-JOB 4 APR             
TA190357   D6D8 WTR EMPLOYED-JOB 4 MAY             
TA190358   D6D8 WTR EMPLOYED-JOB 4 JUN             
TA190359   D6D8 WTR EMPLOYED-JOB 4 JUL             
TA190360   D6D8 WTR EMPLOYED-JOB 4 AUG             
TA190361   D6D8 WTR EMPLOYED-JOB 4 SEP             
TA190362   D6D8 WTR EMPLOYED-JOB 4 OCT             
TA190363   D6D8 WTR EMPLOYED-JOB 4 NOV             
TA190364   D6D8 WTR EMPLOYED-JOB 4 DEC             
TA190365   D26 MAIN OCC (2010 CODE)--JOB 4         
TA190366   D27 MAIN IND (2012 CODE)--JOB 4         
TA190367   D55 HRS PER WK WORKED LAST YEAR--JOB 4  
TA190368   ACCURACY OF HRS PER WK LAST YR--JOB 4   
TA190369   D56 WTR WORKED ADDL OT LAST YEAR--JOB 4 
TA190370   D57 ADDL OT HOURS LAST YEAR--JOB 4      
TA190371   D58 PER LAST YR OT HRS TIME UNIT-JOB 4  
TA190372   ACCURACY OF ADDL OT HRS LAST YR--JOB 4  
TA190373   D59 EARNINGS LAST YEAR--JOB 4           
TA190374   D60 LAST YEAR EARNINGS TIME UNIT--JOB 4 
TA190375   D68 WHY JOB ENDED--JOB 4                
TA190376   D6M BEGINNING MONTH--JOB 5              
TA190377   D6Y BEGINNING YEAR--JOB 5               
TA190378   D8M ENDING MONTH--JOB 5                 
TA190379   D8Y ENDING YEAR--JOB 5                  
TA190380   D6D8 WTR EMPLOYED-JOB 5 JAN             
TA190381   D6D8 WTR EMPLOYED-JOB 5 FEB             
TA190382   D6D8 WTR EMPLOYED-JOB 5 MAR             
TA190383   D6D8 WTR EMPLOYED-JOB 5 APR             
TA190384   D6D8 WTR EMPLOYED-JOB 5 MAY             
TA190385   D6D8 WTR EMPLOYED-JOB 5 JUN             
TA190386   D6D8 WTR EMPLOYED-JOB 5 JUL             
TA190387   D6D8 WTR EMPLOYED-JOB 5 AUG             
TA190388   D6D8 WTR EMPLOYED-JOB 5 SEP             
TA190389   D6D8 WTR EMPLOYED-JOB 5 OCT             
TA190390   D6D8 WTR EMPLOYED-JOB 5 NOV             
TA190391   D6D8 WTR EMPLOYED-JOB 5 DEC             
TA190392   D26 MAIN OCC (2010 CODE)--JOB 5         
TA190393   D27 MAIN IND (2012 CODE)--JOB 5         
TA190394   D55 HRS PER WK WORKED LAST YEAR--JOB 5  
TA190395   ACCURACY OF HRS PER WK LAST YR--JOB 5   
TA190396   D56 WTR WORKED ADDL OT LAST YEAR--JOB 5 
TA190397   D57 ADDL OT HOURS LAST YEAR--JOB 5      
TA190398   D58 PER LAST YR OT HRS TIME UNIT-JOB 5  
TA190399   ACCURACY OF ADDL OT HRS LAST YR--JOB 5  
TA190400   D59 EARNINGS LAST YEAR--JOB 5           
TA190401   D60 LAST YEAR EARNINGS TIME UNIT--JOB 5 
TA190402   D68 WHY JOB ENDED--JOB 5                
TA190403   NUMBER OF ADDITIONAL JOBS LAST YEAR     
TA190404   WEEKS EMPLOYED PRIOR YEAR               
TA190405   WEEKS EMPLOYED YEAR BEFORE LAST         
TA190406   D10A WTR OTRS ILL                       
TA190407   D10A DAYS OTHERS SICK                   
TA190408   ACCURACY OF DAYS OTRS SICK              
TA190409   D10A WEEKS OTHERS SICK                  
TA190410   ACCURACY OF WEEKS OTRS SICK             
TA190411   D10A MONTHS OTHERS SICK                 
TA190412   ACCURACY OF MONTHS OTRS SICK            
TA190413   D10A WTR OTHERS SICK JAN                
TA190414   D10A WTR OTHERS SICK FEB                
TA190415   D10A WTR OTHERS SICK MAR                
TA190416   D10A WTR OTHERS SICK APR                
TA190417   D10A WTR OTHERS SICK MAY                
TA190418   D10A WTR OTHERS SICK JUN                
TA190419   D10A WTR OTHERS SICK JUL                
TA190420   D10A WTR OTHERS SICK AUG                
TA190421   D10A WTR OTHERS SICK SEP                
TA190422   D10A WTR OTHERS SICK OCT                
TA190423   D10A WTR OTHERS SICK NOV                
TA190424   D10A WTR OTHERS SICK DEC                
TA190425   D10B WTR SELF ILL                       
TA190426   D10B DAYS SELF SICK                     
TA190427   ACCURACY OF DAYS SELF ILL               
TA190428   D10B WEEKS SELF SICK                    
TA190429   ACCURACY OF WEEKS SELF ILL              
TA190430   D10B MONTHS SELF SICK                   
TA190431   ACCURACY OF MONTHS SELF ILL             
TA190432   D10B WTR SELF SICK JAN                  
TA190433   D10B WTR SELF SICK FEB                  
TA190434   D10B WTR SELF SICK MAR                  
TA190435   D10B WTR SELF SICK APR                  
TA190436   D10B WTR SELF SICK MAY                  
TA190437   D10B WTR SELF SICK JUN                  
TA190438   D10B WTR SELF SICK JUL                  
TA190439   D10B WTR SELF SICK AUG                  
TA190440   D10B WTR SELF SICK SEP                  
TA190441   D10B WTR SELF SICK OCT                  
TA190442   D10B WTR SELF SICK NOV                  
TA190443   D10B WTR SELF SICK DEC                  
TA190444   D10C WTR VACATION                       
TA190445   D10C DAYS VACATION                      
TA190446   ACCURACY OF DAYS VACATION               
TA190447   D10C WEEKS VACATION                     
TA190448   ACCURACY OF WEEKS VACATION              
TA190449   D10C MONTHS VACATION                    
TA190450   ACCURACY OF MONTHS VACATION             
TA190451   D10C WTR VACATION JAN                   
TA190452   D10C WTR VACATION FEB                   
TA190453   D10C WTR VACATION MAR                   
TA190454   D10C WTR VACATION APR                   
TA190455   D10C WTR VACATION MAY                   
TA190456   D10C WTR VACATION JUN                   
TA190457   D10C WTR VACATION JUL                   
TA190458   D10C WTR VACATION AUG                   
TA190459   D10C WTR VACATION SEP                   
TA190460   D10C WTR VACATION OCT                   
TA190461   D10C WTR VACATION NOV                   
TA190462   D10C WTR VACATION DEC                   
TA190463   D10D WTR STRIKE                         
TA190464   D10D DAYS STRIKE                        
TA190465   ACCURACY OF STRIKE DAYS                 
TA190466   D10D WEEKS STRIKE                       
TA190467   ACCURACY OF STRIKE WEEKS                
TA190468   D10D MONTHS STRIKE                      
TA190469   ACCURACY OF STRIKE MONTHS               
TA190470   D10D WTR STRIKE JAN                     
TA190471   D10D WTR STRIKE FEB                     
TA190472   D10D WTR STRIKE MAR                     
TA190473   D10D WTR STRIKE APR                     
TA190474   D10D WTR STRIKE MAY                     
TA190475   D10D WTR STRIKE JUN                     
TA190476   D10D WTR STRIKE JUL                     
TA190477   D10D WTR STRIKE AUG                     
TA190478   D10D WTR STRIKE SEP                     
TA190479   D10D WTR STRIKE OCT                     
TA190480   D10D WTR STRIKE NOV                     
TA190481   D10D WTR STRIKE DEC                     
TA190482   D10E WTR LAID OFF                       
TA190483   D10E DAYS LAID OFF                      
TA190484   ACCURACY OF DAYS LAID OFF               
TA190485   D10E WEEKS LAID OFF                     
TA190486   ACCURACY OF WEEKS LAID OFF              
TA190487   D10E MONTHS LAID OFF                    
TA190488   ACCURACY OF MONTHS LAID OFF             
TA190489   D10E WTR LAID OFF JAN                   
TA190490   D10E WTR LAID OFF FEB                   
TA190491   D10E WTR LAID OFF MAR                   
TA190492   D10E WTR LAID OFF APR                   
TA190493   D10E WTR LAID OFF MAY                   
TA190494   D10E WTR LAID OFF JUN                   
TA190495   D10E WTR LAID OFF JUL                   
TA190496   D10E WTR LAID OFF AUG                   
TA190497   D10E WTR LAID OFF SEP                   
TA190498   D10E WTR LAID OFF OCT                   
TA190499   D10E WTR LAID OFF NOV                   
TA190500   D10E WTR LAID OFF DEC                   
TA190501   D10 WTR OUT OF LABOR FORCE LAST YEAR    
TA190502   D11 DAYS OUT OF LABOR FORCE LAST YR     
TA190503   ACCURACY DAYS OUT LABOR FORCE LAST YR   
TA190504   D11 WEEKS OUT OF LABOR FORCE LAST YR    
TA190505   ACCURACY WEEKS OUT LABOR FORCE LAST YR  
TA190506   D11 MONTHS OUT OF LABOR FORCE LAST YR   
TA190507   ACCURACY MONTHS OUT LABOR FORCE LAST YR 
TA190508   D12 WTR OUT OF LAB FORCE IN JAN LAST YR 
TA190509   D12 WTR OUT OF LAB FORCE IN FEB LAST YR 
TA190510   D12 WTR OUT OF LAB FORCE IN MARCH LY    
TA190511   D12 WTR OUT OF LAB FORCE IN APRIL LY    
TA190512   D12 WTR OUT OF LAB FORCE IN MAY LY      
TA190513   D12 WTR OUT OF LAB FORCE IN JUNE LY     
TA190514   D12 WTR OUT OF LAB FORCE IN JULY LY     
TA190515   D12 WTR OUT OF LAB FORCE IN AUGUST LY   
TA190516   D12 WTR OUT OF LAB FORCE IN SEPT LY     
TA190517   D12 WTR OUT OF LAB FORCE IN OCTOBER LY  
TA190518   D12 WTR OUT OF LAB FORCE IN NOVEMBER LY 
TA190519   D12 WTR OUT OF LAB FORCE IN DECEMBER LY 
TA190520   D13 WTR UNEMP & LOOKED FOR WORK LAST YR 
TA190521   D14 DAYS UNEMPLOYED LAST YR             
TA190522   ACCURACY OF DAYS UNEMPLOYED LAST YR     
TA190523   D14 WEEKS UNEMPLOYED LAST YR            
TA190524   ACCURACY OF WEEKS UNEMPLOYED LAST YR    
TA190525   D14 MONTHS UNEMPLOYED LAST YR           
TA190526   ACCURACY OF MONTHS UNEMPLOYED LAST YR   
TA190527   D15 WTR UNEMPLOYED IN JANUARY LAST YEAR 
TA190528   D15 WTR UNEMPLOYED IN FEBRUARY LAST YR  
